cnt,clinical_trial_status,progression_bin,symptom_burden_bin,tx_class,tx_modality,tx_specific,visual_status_bin,site
72,,,NOT_MENTIONED,CHEMOTHERAPY,,,NOT_MENTIONED,
72,,,NOT_MENTIONED,,,NOT_MENTIONED,,
72,,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
72,,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,,,NOT_MENTIONED,boston_childrens
72,,,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
72,,,NOT_MENTIONED,CHEMOTHERAPY,,,NOT_MENTIONED,boston_childrens
72,,,NOT_MENTIONED,,,NOT_MENTIONED,,boston_childrens
71,NOT_MENTIONED,PROGRESSION,,,,,DECLINING,
71,NOT_MENTIONED,,,PLATINUM,CHEMOTHERAPY,,NOT_MENTIONED,
71,NOT_MENTIONED,,,PLATINUM,,,NOT_MENTIONED,
71,,PROGRESSION,,,TARGETED_THERAPY,cumulus__none,,
71,,PROGRESSION,,,,cumulus__none,,
71,,,NOT_MENTIONED,,,NOT_MENTIONED,NOT_MENTIONED,
71,NOT_MENTIONED,PROGRESSION,,,,,DECLINING,boston_childrens
71,NOT_MENTIONED,,,PLATINUM,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
71,NOT_MENTIONED,,,PLATINUM,,,NOT_MENTIONED,boston_childrens
71,,PROGRESSION,,,TARGETED_THERAPY,cumulus__none,,boston_childrens
71,,PROGRESSION,,,,cumulus__none,,boston_childrens
71,,,NOT_MENTIONED,,,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
70,NOT_MENTIONED,,SYMPTOM_PRESENT,,,,DECLINING,
70,,,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,,,
70,,,SYMPTOM_PRESENT,PLATINUM,,,,
70,,,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,
70,,,SYMPTOM_PRESENT,VINCA ALKALOID,,,NOT_MENTIONED,
70,NOT_MENTIONED,,SYMPTOM_PRESENT,,,,DECLINING,boston_childrens
70,,,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,,,boston_childrens
70,,,SYMPTOM_PRESENT,PLATINUM,,,,boston_childrens
70,,,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
70,,,SYMPTOM_PRESENT,VINCA ALKALOID,,,NOT_MENTIONED,boston_childrens
69,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,CHEMOTHERAPY,,NOT_MENTIONED,
69,NOT_MENTIONED,,SYMPTOM_PRESENT,,CHEMOTHERAPY,NOT_MENTIONED,,
69,,PROGRESSION,,OBSERVATION,OBSERVATION,OBSERVATION,,
69,,PROGRESSION,,OBSERVATION,OBSERVATION,,,
69,,PROGRESSION,,OBSERVATION,,OBSERVATION,,
69,,PROGRESSION,,OBSERVATION,,,,
69,,PROGRESSION,,,OBSERVATION,OBSERVATION,,
69,,PROGRESSION,,,OBSERVATION,,,
69,,PROGRESSION,,,,OBSERVATION,,
69,,,,,TARGETED_THERAPY,,NOT_MENTIONED,
69,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
69,NOT_MENTIONED,,SYMPTOM_PRESENT,,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
69,,PROGRESSION,,OBSERVATION,OBSERVATION,OBSERVATION,,boston_childrens
69,,PROGRESSION,,OBSERVATION,OBSERVATION,,,boston_childrens
69,,PROGRESSION,,OBSERVATION,,OBSERVATION,,boston_childrens
69,,PROGRESSION,,OBSERVATION,,,,boston_childrens
69,,PROGRESSION,,,OBSERVATION,OBSERVATION,,boston_childrens
69,,PROGRESSION,,,OBSERVATION,,,boston_childrens
69,,PROGRESSION,,,,OBSERVATION,,boston_childrens
69,,,,,TARGETED_THERAPY,,NOT_MENTIONED,boston_childrens
68,,PROGRESSION,,VINCA ALKALOID,CHEMOTHERAPY,,,
68,,PROGRESSION,,VINCA ALKALOID,,,,
68,,,SYMPTOM_PRESENT,,TARGETED_THERAPY,,,
68,,PROGRESSION,,VINCA ALKALOID,CHEMOTHERAPY,,,boston_childrens
68,,PROGRESSION,,VINCA ALKALOID,,,,boston_childrens
68,,,SYMPTOM_PRESENT,,TARGETED_THERAPY,,,boston_childrens
67,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,,NOT_MENTIONED,
67,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,,,NOT_MENTIONED,
67,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,,,DECLINING,
67,NOT_MENTIONED,,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,
67,NOT_MENTIONED,,SYMPTOM_PRESENT,VINCA ALKALOID,,,NOT_MENTIONED,
67,,PROGRESSION,,,CHEMOTHERAPY,NOT_MENTIONED,,
67,,,SYMPTOM_PRESENT,,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,
67,,,,ALKYLATING,CHEMOTHERAPY,,,
67,,,,ALKYLATING,,,,
67,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
67,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,,,NOT_MENTIONED,boston_childrens
67,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,,,DECLINING,boston_childrens
67,NOT_MENTIONED,,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
67,NOT_MENTIONED,,SYMPTOM_PRESENT,VINCA ALKALOID,,,NOT_MENTIONED,boston_childrens
67,,PROGRESSION,,,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
67,,,SYMPTOM_PRESENT,,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
67,,,,ALKYLATING,CHEMOTHERAPY,,,boston_childrens
67,,,,ALKYLATING,,,,boston_childrens
66,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,,,,,
66,NOT_MENTIONED,PROGRESSION,,VINCA ALKALOID,CHEMOTHERAPY,,,
66,NOT_MENTIONED,PROGRESSION,,VINCA ALKALOID,,,,
66,NOT_MENTIONED,,NOT_MENTIONED,,CHEMOTHERAPY,,,
66,,PROGRESSION,,,CHEMOTHERAPY,OTHER,,
66,,PROGRESSION,,,TARGETED_THERAPY,,NOT_MENTIONED,
66,,PROGRESSION,,,,OTHER,,
66,,,,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,,
66,,,,CHEMOTHERAPY,,OTHER,,
66,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,,,,,boston_childrens
66,NOT_MENTIONED,PROGRESSION,,VINCA ALKALOID,CHEMOTHERAPY,,,boston_childrens
66,NOT_MENTIONED,PROGRESSION,,VINCA ALKALOID,,,,boston_childrens
66,NOT_MENTIONED,,NOT_MENTIONED,,CHEMOTHERAPY,,,boston_childrens
66,,PROGRESSION,,,CHEMOTHERAPY,OTHER,,boston_childrens
66,,PROGRESSION,,,TARGETED_THERAPY,,NOT_MENTIONED,boston_childrens
66,,PROGRESSION,,,,OTHER,,boston_childrens
66,,,,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,,boston_childrens
66,,,,CHEMOTHERAPY,,OTHER,,boston_childrens
65,NOT_MENTIONED,PROGRESSION,,OBSERVATION,OBSERVATION,OBSERVATION,,
65,NOT_MENTIONED,PROGRESSION,,OBSERVATION,OBSERVATION,,,
65,NOT_MENTIONED,PROGRESSION,,OBSERVATION,,OBSERVATION,,
65,NOT_MENTIONED,PROGRESSION,,OBSERVATION,,,,
65,NOT_MENTIONED,PROGRESSION,,,OBSERVATION,OBSERVATION,,
65,NOT_MENTIONED,PROGRESSION,,,OBSERVATION,,,
65,NOT_MENTIONED,PROGRESSION,,,,OBSERVATION,,
65,NOT_MENTIONED,,NOT_MENTIONED,,,NOT_MENTIONED,,
65,NOT_MENTIONED,,SYMPTOM_PRESENT,,CHEMOTHERAPY,OTHER,,
65,NOT_MENTIONED,,SYMPTOM_PRESENT,,,OTHER,,
65,,PROGRESSION,SYMPTOM_PRESENT,,TARGETED_THERAPY,,,
65,,,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,,
65,,,NOT_MENTIONED,VINCA ALKALOID,,,,
65,,,SYMPTOM_PRESENT,,CHEMOTHERAPY,OTHER,NOT_MENTIONED,
65,,,SYMPTOM_PRESENT,,,OTHER,NOT_MENTIONED,
65,,,,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,,
65,,,,VINCA ALKALOID,,NOT_MENTIONED,,
65,,,,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,
65,,,,,SURGERY,,,
65,,,,,TARGETED_THERAPY,cumulus__none,NOT_MENTIONED,
65,,,,,,CARBOPLATIN_VINCRISTINE,,
65,,,,,,cumulus__none,NOT_MENTIONED,
65,NOT_MENTIONED,PROGRESSION,,OBSERVATION,OBSERVATION,OBSERVATION,,boston_childrens
65,NOT_MENTIONED,PROGRESSION,,OBSERVATION,OBSERVATION,,,boston_childrens
65,NOT_MENTIONED,PROGRESSION,,OBSERVATION,,OBSERVATION,,boston_childrens
65,NOT_MENTIONED,PROGRESSION,,OBSERVATION,,,,boston_childrens
65,NOT_MENTIONED,PROGRESSION,,,OBSERVATION,OBSERVATION,,boston_childrens
65,NOT_MENTIONED,PROGRESSION,,,OBSERVATION,,,boston_childrens
65,NOT_MENTIONED,PROGRESSION,,,,OBSERVATION,,boston_childrens
65,NOT_MENTIONED,,NOT_MENTIONED,,,NOT_MENTIONED,,boston_childrens
65,NOT_MENTIONED,,SYMPTOM_PRESENT,,CHEMOTHERAPY,OTHER,,boston_childrens
65,NOT_MENTIONED,,SYMPTOM_PRESENT,,,OTHER,,boston_childrens
65,,PROGRESSION,SYMPTOM_PRESENT,,TARGETED_THERAPY,,,boston_childrens
65,,,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,,boston_childrens
65,,,NOT_MENTIONED,VINCA ALKALOID,,,,boston_childrens
65,,,SYMPTOM_PRESENT,,CHEMOTHERAPY,OTHER,NOT_MENTIONED,boston_childrens
65,,,SYMPTOM_PRESENT,,,OTHER,NOT_MENTIONED,boston_childrens
65,,,,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
65,,,,VINCA ALKALOID,,NOT_MENTIONED,,boston_childrens
65,,,,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,boston_childrens
65,,,,,SURGERY,,,boston_childrens
65,,,,,TARGETED_THERAPY,cumulus__none,NOT_MENTIONED,boston_childrens
65,,,,,,CARBOPLATIN_VINCRISTINE,,boston_childrens
65,,,,,,cumulus__none,NOT_MENTIONED,boston_childrens
64,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,,,,NOT_MENTIONED,
64,NOT_MENTIONED,,NOT_MENTIONED,,CHEMOTHERAPY,,NOT_MENTIONED,
64,NOT_MENTIONED,,NOT_MENTIONED,,,NOT_MENTIONED,NOT_MENTIONED,
64,NOT_MENTIONED,,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,,,
64,NOT_MENTIONED,,SYMPTOM_PRESENT,PLATINUM,,,,
64,NOT_MENTIONED,,,,SURGERY,,,
64,,,NOT_MENTIONED,OBSERVATION,OBSERVATION,OBSERVATION,,
64,,,NOT_MENTIONED,OBSERVATION,OBSERVATION,,,
64,,,NOT_MENTIONED,OBSERVATION,,OBSERVATION,,
64,,,NOT_MENTIONED,OBSERVATION,,,,
64,,,NOT_MENTIONED,,OBSERVATION,OBSERVATION,,
64,,,NOT_MENTIONED,,OBSERVATION,,,
64,,,NOT_MENTIONED,,,OBSERVATION,,
64,,,SYMPTOM_PRESENT,,TARGETED_THERAPY,cumulus__none,,
64,,,SYMPTOM_PRESENT,,,cumulus__none,,
64,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,,,,NOT_MENTIONED,boston_childrens
64,NOT_MENTIONED,,NOT_MENTIONED,,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
64,NOT_MENTIONED,,NOT_MENTIONED,,,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
64,NOT_MENTIONED,,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,,,boston_childrens
64,NOT_MENTIONED,,SYMPTOM_PRESENT,PLATINUM,,,,boston_childrens
64,NOT_MENTIONED,,,,SURGERY,,,boston_childrens
64,,,NOT_MENTIONED,OBSERVATION,OBSERVATION,OBSERVATION,,boston_childrens
64,,,NOT_MENTIONED,OBSERVATION,OBSERVATION,,,boston_childrens
64,,,NOT_MENTIONED,OBSERVATION,,OBSERVATION,,boston_childrens
64,,,NOT_MENTIONED,OBSERVATION,,,,boston_childrens
64,,,NOT_MENTIONED,,OBSERVATION,OBSERVATION,,boston_childrens
64,,,NOT_MENTIONED,,OBSERVATION,,,boston_childrens
64,,,NOT_MENTIONED,,,OBSERVATION,,boston_childrens
64,,,SYMPTOM_PRESENT,,TARGETED_THERAPY,cumulus__none,,boston_childrens
64,,,SYMPTOM_PRESENT,,,cumulus__none,,boston_childrens
63,NOT_MENTIONED,,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,,,
63,NOT_MENTIONED,,NOT_MENTIONED,CHEMOTHERAPY,,,,
63,NOT_MENTIONED,,SYMPTOM_PRESENT,,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,
63,NOT_MENTIONED,,,,TARGETED_THERAPY,,,
63,,PROGRESSION,,,TARGETED_THERAPY,cumulus__none,NOT_MENTIONED,
63,,PROGRESSION,,,,cumulus__none,NOT_MENTIONED,
63,,,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,
63,,,NOT_MENTIONED,VINCA ALKALOID,,,NOT_MENTIONED,
63,,,,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,
63,,,,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,,
63,NOT_MENTIONED,,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,,,boston_childrens
63,NOT_MENTIONED,,NOT_MENTIONED,CHEMOTHERAPY,,,,boston_childrens
63,NOT_MENTIONED,,SYMPTOM_PRESENT,,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
63,NOT_MENTIONED,,,,TARGETED_THERAPY,,,boston_childrens
63,,PROGRESSION,,,TARGETED_THERAPY,cumulus__none,NOT_MENTIONED,boston_childrens
63,,PROGRESSION,,,,cumulus__none,NOT_MENTIONED,boston_childrens
63,,,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
63,,,NOT_MENTIONED,VINCA ALKALOID,,,NOT_MENTIONED,boston_childrens
63,,,,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,boston_childrens
63,,,,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,,boston_childrens
62,NOT_MENTIONED,,,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,,
62,NOT_MENTIONED,,,CHEMOTHERAPY,,OTHER,,
62,NOT_MENTIONED,,,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,,
62,NOT_MENTIONED,,,VINCA ALKALOID,,NOT_MENTIONED,,
62,,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,,,
62,,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,,,,
62,,PROGRESSION,SYMPTOM_PRESENT,,TARGETED_THERAPY,cumulus__none,,
62,,PROGRESSION,SYMPTOM_PRESENT,,,cumulus__none,,
62,,PROGRESSION,,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,
62,,PROGRESSION,,VINCA ALKALOID,,,NOT_MENTIONED,
62,,,,ALKYLATING,CHEMOTHERAPY,,NOT_MENTIONED,
62,,,,ALKYLATING,,,NOT_MENTIONED,
62,NOT_MENTIONED,,,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,,boston_childrens
62,NOT_MENTIONED,,,CHEMOTHERAPY,,OTHER,,boston_childrens
62,NOT_MENTIONED,,,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
62,NOT_MENTIONED,,,VINCA ALKALOID,,NOT_MENTIONED,,boston_childrens
62,,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,,,boston_childrens
62,,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,,,,boston_childrens
62,,PROGRESSION,SYMPTOM_PRESENT,,TARGETED_THERAPY,cumulus__none,,boston_childrens
62,,PROGRESSION,SYMPTOM_PRESENT,,,cumulus__none,,boston_childrens
62,,PROGRESSION,,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
62,,PROGRESSION,,VINCA ALKALOID,,,NOT_MENTIONED,boston_childrens
62,,,,ALKYLATING,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
62,,,,ALKYLATING,,,NOT_MENTIONED,boston_childrens
61,NOT_MENTIONED,PROGRESSION,,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,
61,NOT_MENTIONED,PROGRESSION,,VINCA ALKALOID,,,NOT_MENTIONED,
61,NOT_MENTIONED,PROGRESSION,,,CHEMOTHERAPY,NOT_MENTIONED,,
61,NOT_MENTIONED,,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,,NOT_MENTIONED,
61,NOT_MENTIONED,,NOT_MENTIONED,CHEMOTHERAPY,,,NOT_MENTIONED,
61,NOT_MENTIONED,,,ALKYLATING,CHEMOTHERAPY,,,
61,NOT_MENTIONED,,,ALKYLATING,,,,
61,NOT_MENTIONED,,,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,
61,NOT_MENTIONED,,,,SURGERY,,NOT_MENTIONED,
61,NOT_MENTIONED,,,,TARGETED_THERAPY,cumulus__none,,
61,NOT_MENTIONED,,,,,CARBOPLATIN_VINCRISTINE,,
61,NOT_MENTIONED,,,,,cumulus__none,,
61,,PROGRESSION,,PLATINUM,CHEMOTHERAPY,,,
61,,PROGRESSION,,PLATINUM,,,,
61,,PROGRESSION,,,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,
61,,,SYMPTOM_PRESENT,OBSERVATION,OBSERVATION,OBSERVATION,NOT_MENTIONED,
61,,,SYMPTOM_PRESENT,OBSERVATION,OBSERVATION,,NOT_MENTIONED,
61,,,SYMPTOM_PRESENT,OBSERVATION,,OBSERVATION,NOT_MENTIONED,
61,,,SYMPTOM_PRESENT,OBSERVATION,,,NOT_MENTIONED,
61,,,SYMPTOM_PRESENT,,OBSERVATION,OBSERVATION,NOT_MENTIONED,
61,,,SYMPTOM_PRESENT,,OBSERVATION,,NOT_MENTIONED,
61,,,SYMPTOM_PRESENT,,,OBSERVATION,NOT_MENTIONED,
61,,,,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,NOT_MENTIONED,
61,,,,CHEMOTHERAPY,,OTHER,NOT_MENTIONED,
61,,,,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,
61,,,,VINCA ALKALOID,,NOT_MENTIONED,NOT_MENTIONED,
61,,,,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
61,,,,,SURGERY,,NOT_MENTIONED,
61,,,,,,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
61,NOT_MENTIONED,PROGRESSION,,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
61,NOT_MENTIONED,PROGRESSION,,VINCA ALKALOID,,,NOT_MENTIONED,boston_childrens
61,NOT_MENTIONED,PROGRESSION,,,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
61,NOT_MENTIONED,,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
61,NOT_MENTIONED,,NOT_MENTIONED,CHEMOTHERAPY,,,NOT_MENTIONED,boston_childrens
61,NOT_MENTIONED,,,ALKYLATING,CHEMOTHERAPY,,,boston_childrens
61,NOT_MENTIONED,,,ALKYLATING,,,,boston_childrens
61,NOT_MENTIONED,,,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,boston_childrens
61,NOT_MENTIONED,,,,SURGERY,,NOT_MENTIONED,boston_childrens
61,NOT_MENTIONED,,,,TARGETED_THERAPY,cumulus__none,,boston_childrens
61,NOT_MENTIONED,,,,,CARBOPLATIN_VINCRISTINE,,boston_childrens
61,NOT_MENTIONED,,,,,cumulus__none,,boston_childrens
61,,PROGRESSION,,PLATINUM,CHEMOTHERAPY,,,boston_childrens
61,,PROGRESSION,,PLATINUM,,,,boston_childrens
61,,PROGRESSION,,,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
61,,,SYMPTOM_PRESENT,OBSERVATION,OBSERVATION,OBSERVATION,NOT_MENTIONED,boston_childrens
61,,,SYMPTOM_PRESENT,OBSERVATION,OBSERVATION,,NOT_MENTIONED,boston_childrens
61,,,SYMPTOM_PRESENT,OBSERVATION,,OBSERVATION,NOT_MENTIONED,boston_childrens
61,,,SYMPTOM_PRESENT,OBSERVATION,,,NOT_MENTIONED,boston_childrens
61,,,SYMPTOM_PRESENT,,OBSERVATION,OBSERVATION,NOT_MENTIONED,boston_childrens
61,,,SYMPTOM_PRESENT,,OBSERVATION,,NOT_MENTIONED,boston_childrens
61,,,SYMPTOM_PRESENT,,,OBSERVATION,NOT_MENTIONED,boston_childrens
61,,,,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,NOT_MENTIONED,boston_childrens
61,,,,CHEMOTHERAPY,,OTHER,NOT_MENTIONED,boston_childrens
61,,,,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
61,,,,VINCA ALKALOID,,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
61,,,,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,boston_childrens
61,,,,,SURGERY,,NOT_MENTIONED,boston_childrens
61,,,,,,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,boston_childrens
60,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,,,,NOT_MENTIONED,
60,AVAILABLE_AND_ELIGIBLE,,,,CHEMOTHERAPY,,,
60,NOT_MENTIONED,PROGRESSION,,,CHEMOTHERAPY,OTHER,,
60,NOT_MENTIONED,PROGRESSION,,,TARGETED_THERAPY,,,
60,NOT_MENTIONED,PROGRESSION,,,,OTHER,,
60,NOT_MENTIONED,,SYMPTOM_PRESENT,,CHEMOTHERAPY,OTHER,NOT_MENTIONED,
60,NOT_MENTIONED,,SYMPTOM_PRESENT,,,OTHER,NOT_MENTIONED,
60,,PROGRESSION,SYMPTOM_PRESENT,,CHEMOTHERAPY,NOT_MENTIONED,,
60,,PROGRESSION,,,CHEMOTHERAPY,OTHER,NOT_MENTIONED,
60,,PROGRESSION,,,,OTHER,NOT_MENTIONED,
60,,,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,,NOT_MENTIONED,
60,,,SYMPTOM_PRESENT,PLATINUM,,,NOT_MENTIONED,
60,,,SYMPTOM_PRESENT,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,
60,,,SYMPTOM_PRESENT,,,CARBOPLATIN_VINCRISTINE,,
60,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,,,,NOT_MENTIONED,boston_childrens
60,AVAILABLE_AND_ELIGIBLE,,,,CHEMOTHERAPY,,,boston_childrens
60,NOT_MENTIONED,PROGRESSION,,,CHEMOTHERAPY,OTHER,,boston_childrens
60,NOT_MENTIONED,PROGRESSION,,,TARGETED_THERAPY,,,boston_childrens
60,NOT_MENTIONED,PROGRESSION,,,,OTHER,,boston_childrens
60,NOT_MENTIONED,,SYMPTOM_PRESENT,,CHEMOTHERAPY,OTHER,NOT_MENTIONED,boston_childrens
60,NOT_MENTIONED,,SYMPTOM_PRESENT,,,OTHER,NOT_MENTIONED,boston_childrens
60,,PROGRESSION,SYMPTOM_PRESENT,,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
60,,PROGRESSION,,,CHEMOTHERAPY,OTHER,NOT_MENTIONED,boston_childrens
60,,PROGRESSION,,,,OTHER,NOT_MENTIONED,boston_childrens
60,,,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
60,,,SYMPTOM_PRESENT,PLATINUM,,,NOT_MENTIONED,boston_childrens
60,,,SYMPTOM_PRESENT,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,boston_childrens
60,,,SYMPTOM_PRESENT,,,CARBOPLATIN_VINCRISTINE,,boston_childrens
59,NOT_MENTIONED,PROGRESSION,,,TARGETED_THERAPY,cumulus__none,,
59,NOT_MENTIONED,PROGRESSION,,,,cumulus__none,,
59,NOT_MENTIONED,,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,,
59,NOT_MENTIONED,,NOT_MENTIONED,VINCA ALKALOID,,,,
59,NOT_MENTIONED,,,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,
59,NOT_MENTIONED,,,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,,
59,NOT_MENTIONED,,,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,
59,NOT_MENTIONED,,,VINCA ALKALOID,,NOT_MENTIONED,NOT_MENTIONED,
59,,PROGRESSION,SYMPTOM_PRESENT,,CHEMOTHERAPY,OTHER,,
59,,PROGRESSION,SYMPTOM_PRESENT,,,OTHER,,
59,,,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,
59,,,SYMPTOM_PRESENT,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,,
59,,,SYMPTOM_PRESENT,,TARGETED_THERAPY,,NOT_MENTIONED,
59,,,,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
59,,,,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
59,,,,,SURGERY,NOT_MENTIONED,,
59,NOT_MENTIONED,PROGRESSION,,,TARGETED_THERAPY,cumulus__none,,boston_childrens
59,NOT_MENTIONED,PROGRESSION,,,,cumulus__none,,boston_childrens
59,NOT_MENTIONED,,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,,boston_childrens
59,NOT_MENTIONED,,NOT_MENTIONED,VINCA ALKALOID,,,,boston_childrens
59,NOT_MENTIONED,,,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,boston_childrens
59,NOT_MENTIONED,,,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,,boston_childrens
59,NOT_MENTIONED,,,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
59,NOT_MENTIONED,,,VINCA ALKALOID,,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
